year,sex,cancer_type,cancer_cases,cancer_deaths,fatality_ratio
2005,persons,Breast cancer,12354.0,2729.0,0.2209
2005,persons,Chronic lymphocytic leukaemia,1003.0,295.0,0.294118
2005,persons,Chronic myeloid leukaemia,276.0,108.0,0.391304
2005,persons,Colon cancer,8633.0,2675.0,0.309858
2005,persons,Head and neck excluding lip,2713.0,892.0,0.328787
2005,persons,Head and neck including lip,3552.0,902.0,0.253941
2005,persons,Hodgkin lymphoma,532.0,65.0,0.12218
2005,persons,Kidney cancer,2346.0,853.0,0.363598
2005,persons,Laryngeal cancer,590.0,214.0,0.362712
2005,persons,Liver cancer,1126.0,953.0,0.846359
2005,persons,Lung cancer,9391.0,7435.0,0.791715
2005,persons,Melanoma of the skin,10801.0,1273.0,0.117859
2005,persons,Mesothelioma,613.0,538.0,0.877651
2005,persons,Myeloma,1278.0,709.0,0.554773
2005,persons,Non-Hodgkin lymphoma,3998.0,1388.0,0.347174
2005,persons,Oesophageal cancer,1177.0,1176.0,0.99915
2005,persons,Pancreatic cancer,2255.0,2026.0,0.898448
2005,persons,Rectal cancer,4508.0,1490.0,0.330524
2005,persons,Stomach cancer,1922.0,1091.0,0.567638
2005,persons,Thyroid cancer,1616.0,91.0,0.056312
2005,persons,Tongue cancer,492.0,148.0,0.300813
2005,persons,Unknown primary site,2827.0,2412.0,0.853201
2006,females,Acute lymphoblastic leukaemia,137.0,38.0,0.277372
2006,females,Acute myeloid leukaemia,370.0,324.0,0.875676
2006,females,Anal cancer,42.0,8.0,0.190476
2006,females,Bladder cancer,585.0,281.0,0.480342
2006,females,Bowel cancer,6211.0,1685.0,0.271293
2006,females,Brain cancer,600.0,436.0,0.726667
2006,females,Breast cancer,12682.0,2624.0,0.206907
2006,females,Cervical cancer,721.0,228.0,0.316227
2006,females,Chronic lymphocytic leukaemia,424.0,120.0,0.283019
2006,females,Chronic myeloid leukaemia,118.0,40.0,0.338983
2006,females,Colon cancer,4384.0,1140.0,0.260036
2006,females,Head and neck excluding lip,709.0,181.0,0.255289
2006,females,Head and neck including lip,943.0,184.0,0.195122
2006,females,Hodgkin lymphoma,234.0,21.0,0.089744
2006,females,Kidney cancer,907.0,328.0,0.361632
2006,females,Laryngeal cancer,54.0,18.0,0.333333
2006,females,Liver cancer,343.0,349.0,1.017493
2006,females,Lung cancer,3623.0,2725.0,0.752139
2006,females,Melanoma of the skin,4304.0,455.0,0.105716
2006,females,Mesothelioma,103.0,88.0,0.854369
2006,females,Myeloma,557.0,328.0,0.588869
2006,females,Non-Hodgkin lymphoma,1745.0,649.0,0.37192
2006,females,Oesophageal cancer,365.0,348.0,0.953425
2006,females,Ovarian cancer,1276.0,811.0,0.63558
2006,females,Pancreatic cancer,1118.0,1026.0,0.91771
2006,females,Rectal cancer,1827.0,545.0,0.298303
2006,females,Stomach cancer,666.0,450.0,0.675676
2006,females,Thyroid cancer,1274.0,66.0,0.051805
2006,females,Tongue cancer,158.0,49.0,0.310127
2006,females,Unknown primary site,1358.0,1205.0,0.887334
2006,females,Uterine cancer,1872.0,351.0,0.1875
2006,males,Acute lymphoblastic leukaemia,163.0,51.0,0.312883
2006,males,Acute myeloid leukaemia,459.0,400.0,0.87146
2006,males,Anal cancer,37.0,11.0,0.297297
2006,males,Bladder cancer,1694.0,619.0,0.365407
2006,males,Bowel cancer,7466.0,2128.0,0.285025
2006,males,Brain cancer,796.0,622.0,0.781407
2006,males,Breast cancer,100.0,26.0,0.26
2006,males,Chronic lymphocytic leukaemia,671.0,184.0,0.274218
2006,males,Chronic myeloid leukaemia,138.0,76.0,0.550725
2006,males,Colon cancer,4592.0,1287.0,0.28027
2006,males,Head and neck excluding lip,2083.0,647.0,0.31061
2006,males,Head and neck including lip,2750.0,654.0,0.237818
2006,males,Hodgkin lymphoma,274.0,31.0,0.113139
2006,males,Kidney cancer,1650.0,531.0,0.321818
2006,males,Laryngeal cancer,568.0,185.0,0.325704
2006,males,Liver cancer,864.0,713.0,0.825231
2006,males,Lung cancer,6119.0,4686.0,0.765811
2006,males,Melanoma of the skin,6076.0,795.0,0.130843
2006,males,Mesothelioma,486.0,388.0,0.798354
2006,males,Myeloma,723.0,398.0,0.550484
2006,males,Non-Hodgkin lymphoma,2234.0,778.0,0.348254
2006,males,Oesophageal cancer,864.0,808.0,0.935185
2006,males,Pancreatic cancer,1209.0,1065.0,0.880893
2006,males,Prostate cancer,17725.0,2971.0,0.167616
2006,males,Rectal cancer,2874.0,841.0,0.292624
2006,males,Stomach cancer,1274.0,680.0,0.533752
2006,males,Testicular cancer,629.0,21.0,0.033386
2006,males,Thyroid cancer,390.0,48.0,0.123077
2006,males,Tongue cancer,365.0,101.0,0.276712
2006,males,Unknown primary site,1421.0,1305.0,0.918367
2006,persons,Acute lymphoblastic leukaemia,300.0,89.0,0.296667
2006,persons,Acute myeloid leukaemia,829.0,724.0,0.873341
2006,persons,Anal cancer,38.0,9.0,0.236842
2006,persons,Bladder cancer,2279.0,900.0,0.39491
2006,persons,Bowel cancer,13677.0,3813.0,0.278789
2006,persons,Brain cancer,1396.0,1058.0,0.75788
2006,persons,Breast cancer,12782.0,2650.0,0.207323
2006,persons,Chronic lymphocytic leukaemia,1095.0,304.0,0.277626
2006,persons,Chronic myeloid leukaemia,256.0,116.0,0.453125
2006,persons,Colon cancer,8976.0,2427.0,0.270388
2006,persons,Head and neck excluding lip,2792.0,828.0,0.296562
2006,persons,Head and neck including lip,3693.0,838.0,0.226916
2006,persons,Hodgkin lymphoma,508.0,52.0,0.102362
2006,persons,Kidney cancer,2557.0,859.0,0.335941
2006,persons,Laryngeal cancer,622.0,203.0,0.326367
2006,persons,Liver cancer,1207.0,1062.0,0.879867
2006,persons,Lung cancer,9742.0,7411.0,0.760727
2006,persons,Melanoma of the skin,10380.0,1250.0,0.120424
2006,persons,Mesothelioma,589.0,476.0,0.808149
2006,persons,Myeloma,1280.0,726.0,0.567188
2006,persons,Non-Hodgkin lymphoma,3979.0,1427.0,0.358633
2006,persons,Oesophageal cancer,1229.0,1156.0,0.940602
2006,persons,Pancreatic cancer,2327.0,2091.0,0.898582
2006,persons,Rectal cancer,4701.0,1386.0,0.294831
2006,persons,Stomach cancer,1940.0,1130.0,0.582474
2006,persons,Thyroid cancer,1664.0,114.0,0.06851
2006,persons,Tongue cancer,523.0,150.0,0.286807
2006,persons,Unknown primary site,2779.0,2510.0,0.903203
2007,females,Acute lymphoblastic leukaemia,137.0,44.0,0.321168
2007,females,Acute myeloid leukaemia,352.0,277.0,0.786932
2007,females,Anal cancer,39.0,8.0,0.205128
2007,females,Bladder cancer,562.0,309.0,0.549822
2007,females,Bowel cancer,6482.0,1877.0,0.289571
2007,females,Brain cancer,581.0,468.0,0.805508
2007,females,Breast cancer,12633.0,2722.0,0.215467
2007,females,Cervical cancer,748.0,201.0,0.268717
2007,females,Chronic lymphocytic leukaemia,393.0,125.0,0.318066
2007,females,Chronic myeloid leukaemia,98.0,37.0,0.377551
2007,females,Colon cancer,4604.0,1264.0,0.274544
2007,females,Head and neck excluding lip,758.0,237.0,0.312665
2007,females,Head and neck including lip,1003.0,240.0,0.239282
2007,females,Hodgkin lymphoma,248.0,24.0,0.096774
2007,females,Kidney cancer,880.0,322.0,0.365909
2007,females,Laryngeal cancer,58.0,24.0,0.413793
2007,females,Liver cancer,343.0,402.0,1.172012
2007,females,Lung cancer,3826.0,2938.0,0.767904
2007,females,Melanoma of the skin,4385.0,425.0,0.096921
2007,females,Mesothelioma,109.0,93.0,0.853211
2007,females,Myeloma,556.0,336.0,0.604317
2007,females,Non-Hodgkin lymphoma,1861.0,608.0,0.326706
2007,females,Oesophageal cancer,404.0,324.0,0.80198
2007,females,Ovarian cancer,1295.0,850.0,0.656371
2007,females,Pancreatic cancer,1215.0,1034.0,0.851029
2007,females,Rectal cancer,1878.0,613.0,0.326411
2007,females,Stomach cancer,686.0,436.0,0.635569
2007,females,Thyroid cancer,1337.0,60.0,0.044877
2007,females,Tongue cancer,198.0,52.0,0.262626
2007,females,Unknown primary site,1344.0,1091.0,0.811756
2007,females,Uterine cancer,1953.0,342.0,0.175115
2007,males,Acute lymphoblastic leukaemia,179.0,48.0,0.268156
2007,males,Acute myeloid leukaemia,509.0,443.0,0.870334
2007,males,Anal cancer,40.0,10.0,0.25
2007,males,Bladder cancer,1631.0,638.0,0.391171
2007,males,Bowel cancer,7840.0,2242.0,0.285969
2007,males,Brain cancer,901.0,686.0,0.761376
2007,males,Breast cancer,103.0,25.0,0.242718
2007,males,Chronic lymphocytic leukaemia,665.0,193.0,0.290226
2007,males,Chronic myeloid leukaemia,168.0,57.0,0.339286
2007,males,Colon cancer,4750.0,1319.0,0.277684
2007,males,Head and neck excluding lip,2112.0,668.0,0.316288
2007,males,Head and neck including lip,2774.0,679.0,0.244773
2007,males,Hodgkin lymphoma,288.0,47.0,0.163194
2007,males,Kidney cancer,1742.0,563.0,0.323192
2007,males,Laryngeal cancer,524.0,196.0,0.374046
2007,males,Liver cancer,862.0,743.0,0.861949
2007,males,Lung cancer,6058.0,4806.0,0.793331
2007,males,Melanoma of the skin,6005.0,890.0,0.14821
2007,males,Mesothelioma,565.0,496.0,0.877876
2007,males,Myeloma,750.0,389.0,0.518667
2007,males,Non-Hodgkin lymphoma,2224.0,751.0,0.33768
2007,males,Oesophageal cancer,872.0,793.0,0.909404
2007,males,Pancreatic cancer,1392.0,1232.0,0.885057
2007,males,Prostate cancer,19593.0,2988.0,0.152503
2007,males,Rectal cancer,3090.0,923.0,0.298706
2007,males,Stomach cancer,1220.0,715.0,0.586066
2007,males,Testicular cancer,702.0,26.0,0.037037
2007,males,Thyroid cancer,457.0,40.0,0.087527
2007,males,Tongue cancer,399.0,131.0,0.328321
2007,males,Unknown primary site,1425.0,1215.0,0.852632
2007,persons,Acute lymphoblastic leukaemia,316.0,92.0,0.291139
2007,persons,Acute myeloid leukaemia,861.0,720.0,0.836237
2007,persons,Anal cancer,37.0,9.0,0.243243
2007,persons,Bladder cancer,2193.0,947.0,0.431829
2007,persons,Bowel cancer,14322.0,4119.0,0.287599
2007,persons,Brain cancer,1482.0,1154.0,0.778677
2007,persons,Breast cancer,12736.0,2747.0,0.215688
2007,persons,Chronic lymphocytic leukaemia,1058.0,318.0,0.300567
2007,persons,Chronic myeloid leukaemia,266.0,94.0,0.353383
2007,persons,Colon cancer,9354.0,2583.0,0.276139
2007,persons,Head and neck excluding lip,2870.0,905.0,0.315331
2007,persons,Head and neck including lip,3777.0,919.0,0.243315
2007,persons,Hodgkin lymphoma,536.0,71.0,0.132463
2007,persons,Kidney cancer,2622.0,885.0,0.337529
2007,persons,Laryngeal cancer,582.0,220.0,0.378007
2007,persons,Liver cancer,1205.0,1145.0,0.950207
2007,persons,Lung cancer,9884.0,7744.0,0.783488
2007,persons,Melanoma of the skin,10390.0,1315.0,0.126564
2007,persons,Mesothelioma,674.0,589.0,0.873887
2007,persons,Myeloma,1306.0,725.0,0.55513
2007,persons,Non-Hodgkin lymphoma,4085.0,1359.0,0.332681
2007,persons,Oesophageal cancer,1276.0,1117.0,0.875392
2007,persons,Pancreatic cancer,2607.0,2266.0,0.869198
2007,persons,Rectal cancer,4968.0,1536.0,0.309179
2007,persons,Stomach cancer,1906.0,1151.0,0.603882
2007,persons,Thyroid cancer,1794.0,100.0,0.055741
2007,persons,Tongue cancer,597.0,183.0,0.306533
2007,persons,Unknown primary site,2769.0,2306.0,0.832792
2008,females,Acute lymphoblastic leukaemia,125.0,37.0,0.296
2008,females,Acute myeloid leukaemia,396.0,308.0,0.777778
2008,females,Anal cancer,42.0,10.0,0.238095
2008,females,Bladder cancer,567.0,280.0,0.493827
2008,females,Bowel cancer,6418.0,1831.0,0.285291
2008,females,Brain cancer,646.0,472.0,0.73065
2008,females,Breast cancer,13596.0,2746.0,0.201971
2008,females,Cervical cancer,777.0,237.0,0.305019
2008,females,Chronic lymphocytic leukaemia,413.0,100.0,0.242131
2008,females,Chronic myeloid leukaemia,122.0,41.0,0.336066
2008,females,Colon cancer,4615.0,1192.0,0.258288
2008,females,Head and neck excluding lip,782.0,244.0,0.31202
2008,females,Head and neck including lip,1035.0,245.0,0.236715
2008,females,Hodgkin lymphoma,217.0,31.0,0.142857
2008,females,Kidney cancer,920.0,312.0,0.33913
2008,females,Laryngeal cancer,80.0,33.0,0.4125
2008,females,Liver cancer,367.0,409.0,1.114441
2008,females,Lung cancer,4004.0,2888.0,0.721279
2008,females,Melanoma of the skin,4581.0,455.0,0.099323
2008,females,Mesothelioma,116.0,118.0,1.017241
2008,females,Myeloma,555.0,370.0,0.666667
2008,females,Non-Hodgkin lymphoma,1855.0,619.0,0.333693
2008,females,Oesophageal cancer,378.0,362.0,0.957672
2008,females,Ovarian cancer,1298.0,892.0,0.687211
2008,females,Pancreatic cancer,1162.0,1074.0,0.924269
2008,females,Rectal cancer,1803.0,639.0,0.354409
2008,females,Stomach cancer,714.0,416.0,0.582633
2008,females,Thyroid cancer,1475.0,63.0,0.042712
2008,females,Tongue cancer,175.0,60.0,0.342857
2008,females,Unknown primary site,1265.0,1138.0,0.899605
2008,females,Uterine cancer,2020.0,350.0,0.173267
2008,males,Acute lymphoblastic leukaemia,179.0,60.0,0.335196
2008,males,Acute myeloid leukaemia,483.0,433.0,0.89648
2008,males,Anal cancer,38.0,8.0,0.210526
2008,males,Bladder cancer,1725.0,661.0,0.383188
2008,males,Bowel cancer,7873.0,2150.0,0.273085
2008,males,Brain cancer,887.0,701.0,0.790304
2008,males,Breast cancer,114.0,14.0,0.122807
2008,males,Chronic lymphocytic leukaemia,694.0,193.0,0.278098
2008,males,Chronic myeloid leukaemia,161.0,61.0,0.378882
2008,males,Colon cancer,4892.0,1244.0,0.254293
2008,males,Head and neck excluding lip,2106.0,692.0,0.328585
2008,males,Head and neck including lip,2709.0,702.0,0.259136
2008,males,Hodgkin lymphoma,299.0,27.0,0.090301
2008,males,Kidney cancer,1696.0,518.0,0.305425
2008,males,Laryngeal cancer,505.0,196.0,0.388119
2008,males,Liver cancer,992.0,786.0,0.792339
2008,males,Lung cancer,6097.0,4971.0,0.815319
2008,males,Melanoma of the skin,6487.0,942.0,0.145214
2008,males,Mesothelioma,548.0,477.0,0.870438
2008,males,Myeloma,793.0,470.0,0.592686
2008,males,Non-Hodgkin lymphoma,2328.0,786.0,0.337629
2008,males,Oesophageal cancer,924.0,844.0,0.91342
2008,males,Pancreatic cancer,1294.0,1186.0,0.916538
2008,males,Prostate cancer,20894.0,2961.0,0.141715
2008,males,Rectal cancer,2981.0,906.0,0.303925
2008,males,Stomach cancer,1305.0,704.0,0.539464
2008,males,Testicular cancer,699.0,10.0,0.014306
2008,males,Thyroid cancer,522.0,45.0,0.086207
2008,males,Tongue cancer,415.0,122.0,0.293976
2008,males,Unknown primary site,1385.0,1211.0,0.874368
2008,persons,Acute lymphoblastic leukaemia,304.0,97.0,0.319079
2008,persons,Acute myeloid leukaemia,879.0,741.0,0.843003
2008,persons,Anal cancer,38.0,9.0,0.236842
2008,persons,Bladder cancer,2292.0,941.0,0.410558
2008,persons,Bowel cancer,14291.0,3981.0,0.278567
2008,persons,Brain cancer,1533.0,1173.0,0.765166
2008,persons,Breast cancer,13710.0,2760.0,0.201313
2008,persons,Chronic lymphocytic leukaemia,1107.0,293.0,0.264679
2008,persons,Chronic myeloid leukaemia,283.0,102.0,0.360424
2008,persons,Colon cancer,9507.0,2436.0,0.256232
2008,persons,Head and neck excluding lip,2888.0,936.0,0.3241
2008,persons,Head and neck including lip,3744.0,947.0,0.252938
2008,persons,Hodgkin lymphoma,516.0,58.0,0.112403
2008,persons,Kidney cancer,2616.0,830.0,0.317278
2008,persons,Laryngeal cancer,585.0,229.0,0.391453
2008,persons,Liver cancer,1359.0,1195.0,0.879323
2008,persons,Lung cancer,10101.0,7859.0,0.778042
2008,persons,Melanoma of the skin,11068.0,1397.0,0.12622
2008,persons,Mesothelioma,664.0,595.0,0.896084
2008,persons,Myeloma,1348.0,840.0,0.623145
2008,persons,Non-Hodgkin lymphoma,4183.0,1405.0,0.335883
2008,persons,Oesophageal cancer,1302.0,1206.0,0.926267
2008,persons,Pancreatic cancer,2456.0,2260.0,0.920195
2008,persons,Rectal cancer,4784.0,1545.0,0.322952
2008,persons,Stomach cancer,2019.0,1120.0,0.55473
2008,persons,Thyroid cancer,1997.0,108.0,0.054081
2008,persons,Tongue cancer,590.0,182.0,0.308475
2008,persons,Unknown primary site,2650.0,2349.0,0.886415
2009,females,Acute lymphoblastic leukaemia,141.0,31.0,0.219858
2009,females,Acute myeloid leukaemia,388.0,318.0,0.819588
2009,females,Anal cancer,43.0,9.0,0.209302
2009,females,Bladder cancer,617.0,326.0,0.528363
2009,females,Bowel cancer,6366.0,1783.0,0.280082
2009,females,Brain cancer,663.0,477.0,0.719457
2009,females,Breast cancer,13740.0,2785.0,0.202693
2009,females,Cervical cancer,755.0,241.0,0.319205
2009,females,Chronic lymphocytic leukaemia,403.0,119.0,0.295285
2009,females,Chronic myeloid leukaemia,125.0,46.0,0.368
2009,females,Colon cancer,4593.0,1121.0,0.244067
2009,females,Head and neck excluding lip,775.0,245.0,0.316129
2009,females,Head and neck including lip,1013.0,249.0,0.245805
2009,females,Hodgkin lymphoma,260.0,29.0,0.111538
2009,females,Kidney cancer,990.0,346.0,0.349495
2009,females,Laryngeal cancer,63.0,22.0,0.349206
2009,females,Liver cancer,391.0,443.0,1.132992
2009,females,Lung cancer,4178.0,3033.0,0.725945
2009,females,Melanoma of the skin,4692.0,465.0,0.099105
2009,females,Mesothelioma,129.0,110.0,0.852713
2009,females,Myeloma,643.0,321.0,0.499222
2009,females,Non-Hodgkin lymphoma,1919.0,617.0,0.321522
2009,females,Oesophageal cancer,380.0,353.0,0.928947
2009,females,Ovarian cancer,1286.0,858.0,0.667185
2009,females,Pancreatic cancer,1239.0,1079.0,0.870864
2009,females,Rectal cancer,1772.0,662.0,0.373589
2009,females,Stomach cancer,661.0,429.0,0.649017
2009,females,Thyroid cancer,1528.0,80.0,0.052356
2009,females,Tongue cancer,207.0,61.0,0.294686
2009,females,Unknown primary site,1310.0,1095.0,0.835878
2009,females,Uterine cancer,2158.0,352.0,0.163114
2009,males,Acute lymphoblastic leukaemia,170.0,42.0,0.247059
2009,males,Acute myeloid leukaemia,529.0,479.0,0.905482
2009,males,Anal cancer,40.0,7.0,0.175
2009,males,Bladder cancer,1727.0,709.0,0.410539
2009,males,Bowel cancer,7846.0,2245.0,0.286133
2009,males,Brain cancer,939.0,691.0,0.735889
2009,males,Breast cancer,112.0,29.0,0.258929
2009,males,Chronic lymphocytic leukaemia,620.0,206.0,0.332258
2009,males,Chronic myeloid leukaemia,157.0,57.0,0.363057
2009,males,Colon cancer,4874.0,1215.0,0.249282
2009,males,Head and neck excluding lip,2242.0,735.0,0.327832
2009,males,Head and neck including lip,2890.0,741.0,0.256401
2009,males,Hodgkin lymphoma,292.0,31.0,0.106164
2009,males,Kidney cancer,1772.0,574.0,0.323928
2009,males,Laryngeal cancer,530.0,192.0,0.362264
2009,males,Liver cancer,1001.0,892.0,0.891109
2009,males,Lung cancer,6062.0,4755.0,0.784395
2009,males,Melanoma of the skin,6570.0,947.0,0.14414
2009,males,Mesothelioma,542.0,474.0,0.874539
2009,males,Myeloma,855.0,436.0,0.509942
2009,males,Non-Hodgkin lymphoma,2446.0,727.0,0.29722
2009,males,Oesophageal cancer,902.0,823.0,0.912417
2009,males,Pancreatic cancer,1326.0,1148.0,0.865762
2009,males,Prostate cancer,21808.0,3136.0,0.1438
2009,males,Rectal cancer,2972.0,1030.0,0.346568
2009,males,Stomach cancer,1288.0,677.0,0.525621
2009,males,Testicular cancer,744.0,20.0,0.026882
2009,males,Thyroid cancer,529.0,49.0,0.092628
2009,males,Tongue cancer,410.0,121.0,0.295122
2009,males,Unknown primary site,1386.0,1228.0,0.886003
2009,persons,Acute lymphoblastic leukaemia,311.0,73.0,0.234727
2009,persons,Acute myeloid leukaemia,916.0,797.0,0.870087
2009,persons,Anal cancer,40.0,7.0,0.175
2009,persons,Bladder cancer,2343.0,1035.0,0.441741
2009,persons,Bowel cancer,14214.0,4028.0,0.283383
2009,persons,Brain cancer,1602.0,1168.0,0.729089
2009,persons,Breast cancer,13854.0,2814.0,0.203118
2009,persons,Chronic lymphocytic leukaemia,1025.0,325.0,0.317073
2009,persons,Chronic myeloid leukaemia,283.0,103.0,0.363958
2009,persons,Colon cancer,9469.0,2336.0,0.2467
2009,persons,Head and neck excluding lip,3016.0,980.0,0.324934
2009,persons,Head and neck including lip,3902.0,990.0,0.253716
2009,persons,Hodgkin lymphoma,552.0,60.0,0.108696
2009,persons,Kidney cancer,2761.0,920.0,0.333213
2009,persons,Laryngeal cancer,593.0,214.0,0.360877
2009,persons,Liver cancer,1391.0,1335.0,0.959741
2009,persons,Lung cancer,10241.0,7788.0,0.760473
2009,persons,Melanoma of the skin,11263.0,1412.0,0.125366
2009,persons,Mesothelioma,672.0,584.0,0.869048
2009,persons,Myeloma,1500.0,757.0,0.504667
2009,persons,Non-Hodgkin lymphoma,4366.0,1344.0,0.307833
2009,persons,Oesophageal cancer,1282.0,1176.0,0.917317
2009,persons,Pancreatic cancer,2567.0,2227.0,0.86755
2009,persons,Rectal cancer,4744.0,1692.0,0.356661
2009,persons,Stomach cancer,1950.0,1106.0,0.567179
2009,persons,Thyroid cancer,2057.0,129.0,0.062713
2009,persons,Tongue cancer,616.0,182.0,0.295455
2009,persons,Unknown primary site,2696.0,2323.0,0.861647
2010,females,Acute lymphoblastic leukaemia,129.0,33.0,0.255814
2010,females,Acute myeloid leukaemia,399.0,348.0,0.87218
2010,females,Anal cancer,43.0,8.0,0.186047
2010,females,Bladder cancer,624.0,290.0,0.464744
2010,females,Bowel cancer,6602.0,1769.0,0.267949
2010,females,Brain cancer,693.0,513.0,0.74026
2010,females,Breast cancer,14181.0,2837.0,0.200056
2010,females,Cervical cancer,818.0,229.0,0.279951
2010,females,Chronic lymphocytic leukaemia,432.0,140.0,0.324074
2010,females,Chronic myeloid leukaemia,137.0,39.0,0.284672
2010,females,Colon cancer,4770.0,1002.0,0.210063
2010,females,Head and neck excluding lip,842.0,251.0,0.2981
2010,females,Head and neck including lip,1104.0,258.0,0.233696
2010,females,Hodgkin lymphoma,247.0,41.0,0.165992
2010,females,Kidney cancer,1002.0,352.0,0.351297
2010,females,Laryngeal cancer,84.0,35.0,0.416667
2010,females,Liver cancer,380.0,439.0,1.155263
2010,females,Lung cancer,4044.0,3181.0,0.786597
2010,females,Melanoma of the skin,4705.0,448.0,0.095218
2010,females,Mesothelioma,124.0,117.0,0.943548
2010,females,Myeloma,640.0,357.0,0.557812
2010,females,Non-Hodgkin lymphoma,1919.0,563.0,0.293382
2010,females,Oesophageal cancer,417.0,331.0,0.793765
2010,females,Ovarian cancer,1303.0,903.0,0.693016
2010,females,Pancreatic cancer,1253.0,1204.0,0.960894
2010,females,Rectal cancer,1831.0,767.0,0.418897
2010,females,Stomach cancer,686.0,372.0,0.542274
2010,females,Thyroid cancer,1556.0,75.0,0.048201
2010,females,Tongue cancer,221.0,59.0,0.266968
2010,females,Unknown primary site,1328.0,1103.0,0.830572
2010,females,Uterine cancer,2255.0,367.0,0.162749
2010,males,Acute lymphoblastic leukaemia,191.0,63.0,0.329843
2010,males,Acute myeloid leukaemia,477.0,454.0,0.951782
2010,males,Anal cancer,34.0,13.0,0.382353
2010,males,Bladder cancer,1837.0,723.0,0.393576
2010,males,Bowel cancer,8256.0,2199.0,0.266352
2010,males,Brain cancer,988.0,737.0,0.745951
2010,males,Breast cancer,128.0,23.0,0.179688
2010,males,Chronic lymphocytic leukaemia,662.0,210.0,0.317221
2010,males,Chronic myeloid leukaemia,193.0,52.0,0.26943
2010,males,Colon cancer,5088.0,1111.0,0.218357
2010,males,Head and neck excluding lip,2277.0,767.0,0.336847
2010,males,Head and neck including lip,3027.0,772.0,0.255038
2010,males,Hodgkin lymphoma,321.0,43.0,0.133956
2010,males,Kidney cancer,1709.0,568.0,0.332358
2010,males,Laryngeal cancer,542.0,219.0,0.404059
2010,males,Liver cancer,1022.0,892.0,0.872798
2010,males,Lung cancer,6251.0,4906.0,0.784834
2010,males,Melanoma of the skin,6700.0,984.0,0.146866
2010,males,Mesothelioma,542.0,517.0,0.953875
2010,males,Myeloma,826.0,472.0,0.571429
2010,males,Non-Hodgkin lymphoma,2545.0,783.0,0.307662
2010,males,Oesophageal cancer,1009.0,866.0,0.858276
2010,males,Pancreatic cancer,1411.0,1225.0,0.868179
2010,males,Prostate cancer,19819.0,3224.0,0.162672
2010,males,Rectal cancer,3167.0,1088.0,0.343543
2010,males,Stomach cancer,1314.0,726.0,0.552511
2010,males,Testicular cancer,706.0,22.0,0.031161
2010,males,Thyroid cancer,522.0,41.0,0.078544
2010,males,Tongue cancer,445.0,139.0,0.31236
2010,males,Unknown primary site,1546.0,1160.0,0.750323
2010,persons,Acute lymphoblastic leukaemia,318.0,96.0,0.301887
2010,persons,Acute myeloid leukaemia,875.0,802.0,0.916571
2010,persons,Anal cancer,40.0,11.0,0.275
2010,persons,Bladder cancer,2457.0,1013.0,0.412291
2010,persons,Bowel cancer,14859.0,3968.0,0.267044
2010,persons,Brain cancer,1682.0,1250.0,0.743163
2010,persons,Breast cancer,14308.0,2860.0,0.199888
2010,persons,Chronic lymphocytic leukaemia,1094.0,350.0,0.319927
2010,persons,Chronic myeloid leukaemia,331.0,91.0,0.274924
2010,persons,Colon cancer,9859.0,2113.0,0.214322
2010,persons,Head and neck excluding lip,3123.0,1018.0,0.325969
2010,persons,Head and neck including lip,4134.0,1030.0,0.249153
2010,persons,Hodgkin lymphoma,571.0,84.0,0.14711
2010,persons,Kidney cancer,2711.0,920.0,0.339358
2010,persons,Laryngeal cancer,624.0,254.0,0.407051
2010,persons,Liver cancer,1402.0,1331.0,0.949358
2010,persons,Lung cancer,10295.0,8087.0,0.785527
2010,persons,Melanoma of the skin,11404.0,1432.0,0.12557
2010,persons,Mesothelioma,667.0,634.0,0.950525
2010,persons,Myeloma,1467.0,829.0,0.565099
2010,persons,Non-Hodgkin lymphoma,4463.0,1346.0,0.301591
2010,persons,Oesophageal cancer,1424.0,1197.0,0.84059
2010,persons,Pancreatic cancer,2662.0,2429.0,0.912472
2010,persons,Rectal cancer,5000.0,1855.0,0.371
2010,persons,Stomach cancer,1999.0,1098.0,0.549275
2010,persons,Thyroid cancer,2083.0,116.0,0.055689
2010,persons,Tongue cancer,668.0,198.0,0.296407
2010,persons,Unknown primary site,2875.0,2263.0,0.78713
